RowID,Expectancy
147,44.74419624901735
148,85.96959911208802
149,65.98755737333526
150,97.15790234605532
151,92.60406831576219
152,72.54007425222922
153,57.771223978742825
154,37.25552965610943
155,46.382887586464484
156,61.095563507016735
157,90.4593968769954
158,30.71951028737802
159,69.12354996024592
160,70.01150440391832
161,41.19984068167216
162,37.26856205711717
163,35.06681310966538
164,41.27095625175999
165,95.51599559994577
166,98.58815276675567
167,69.51019177837529
168,39.00099297567163
169,96.19128340664754
170,95.64572503892694
171,57.201186071843395
172,85.22157174297601
173,36.98645874546494
174,31.824802564097787
175,53.68340556376738
176,62.404338597871075
177,88.03613309662228
178,30.465116989431163
179,82.21775949525434
180,56.81458087361781
181,53.82999914044485
182,83.32253395144257
183,70.0839089415964
184,33.62308129658113
185,98.78700570732315
186,84.48699501796118
187,53.01638749832167
188,83.07686992200911
189,49.10977557870203
190,59.273051320487895
191,95.13205056620451
192,84.39187627905412
193,89.18944108358777
194,83.34475303588863
195,53.02242468710708
196,67.48288163104112
197,69.5249318741352
198,80.23759173470367
199,80.50546355332949
200,36.30285002612278
201,33.217433373950385
202,99.04925153371771
203,69.6495418708532
204,53.86850392797902
205,97.8080044589553
206,96.91738987797908
207,58.648710092172934
208,95.09342994368053
209,60.163680129477456
210,82.84209833840458
211,74.06281136080017
212,49.58480857778062
213,75.31583200963021
214,66.02079166453066
215,80.39810004422013
216,80.70367382429046
217,76.79508044564193
218,42.957459803183596
219,96.901949692534
220,58.24245091902145
221,55.196732803111665
222,99.44761434360193
223,50.46528747312765
224,36.53905409235563
225,58.01074806955445
226,72.86720880687294
227,64.97971105116984
228,42.929554717893225
229,87.61019282856884
230,90.28260864541197
231,42.050508006572095
232,99.7015011096616
233,62.179624866861246
234,75.60673706510786
235,63.52265821230283
236,42.53907680766466
237,70.39464518517829
238,38.98504454921474
239,77.02758442879976
240,71.92286058104338
241,40.37809899769119
242,94.19074709444659
243,69.18508642667481
244,60.62363731305619
245,85.93903526166847
246,42.035832332335275
247,31.713833467376464
248,64.34182030519761
249,63.20775837947651
250,88.31030511999958
251,99.85466371453846
252,32.7607671207534
253,74.13149527794245
254,70.2590159275744
255,30.687050107054027
256,79.10046683787837
257,68.45626685181738
258,70.65090762446764
259,81.87333470951901
260,81.39988807701279
261,69.61670327290199
262,77.99788822028856
263,93.54709735908727
264,36.51313467439483
265,33.806585009511416
266,65.97459748281499
267,73.9662827044503
268,87.38302655280825
269,78.3806046369589
270,87.14621760022195
271,48.37237313633504
272,92.50475200516603
273,38.44911024075749
274,62.33685827583839
275,88.30561585446856
276,99.46533444475726
277,95.50503345440353
278,48.93669596919605
279,66.12535743446261
280,47.226513697167576
281,53.1509998014276
282,52.14153633052389
283,74.85967992600405
284,88.75856485997274
285,78.4250852969939
286,67.39152938142712
287,59.58663949372906
288,95.60036652075354
289,57.30426227869863
290,84.17475674947616
291,49.71692006791129
292,53.34211629211239
293,42.191690959751156
294,58.820427194785516
295,60.928507802087594
296,62.68685504938919
297,68.65609195533597
298,40.00084766889594
299,76.77519698790994
300,41.93233257742912
301,85.21009569753878
302,43.14059924472609
303,77.03225742697092
304,75.71891901176103
305,64.71301081981156
306,56.77890540265733
307,83.94982529402296
308,92.26702489276695
309,84.28369864399797
310,43.155270764111954
311,35.46391823983128
312,50.29546177176368
313,68.13846039782288
314,34.56852908600121
315,91.76682222136876
316,88.24270907256627
317,42.20290561691721
318,46.18263228577582
319,95.56461604824142
320,35.70007436506447
321,49.481829197535504
322,65.62618250157624
323,94.07404458672266
324,59.2823665058108
325,69.97153725951796
326,37.67630837373487
327,70.74960721376823
328,40.522136580798524
329,96.7040817605327
330,52.24951284531279
331,63.22009760845468
332,86.86674702362987
333,52.923464417435554
334,94.04715883754922
335,51.45314469582774
336,96.22664019298706
337,50.897537102580635
338,42.73401238667326
339,99.9272159280925
340,83.48855748244348
341,78.33761928420357
342,98.18563133972427
343,49.72788818468937
344,82.99297991657679
345,67.24846310310699
346,93.32202498148018
347,65.03463753091316
348,99.4295988839606
349,87.53623806717447
350,68.58150425225155
351,39.1145799896167
352,80.56433380846377
353,59.7548001721769
354,63.58271570519388
355,78.74214293775631
356,42.297925498821726
357,40.47490378293526
358,71.0348434917893
359,81.99012593414241
360,73.22257861575929
361,50.55492751845883
362,51.095521130150374
363,56.352550307925114
364,49.31400330426338
365,42.05757160197734
366,44.34444953906777
367,94.16111064812704
368,53.63604409090057
369,39.55319907246688
370,57.1033634696771
371,73.65143310453179
372,53.100760197950734
373,88.67297422890823
374,55.94156720204339
375,42.38536109275761
376,54.4270567218048
377,50.13730620960598
378,65.40127604905288
379,64.26774620565655
380,92.24378208623725
381,36.422303166590574
382,96.52872729654246
383,91.75438332160512
384,92.69198355485342
385,44.63487007876267
386,51.88020789968328
387,81.33641474499885
388,59.13236725870843
389,99.01284244956902
390,37.04834472346097
391,31.33916048588779
392,75.59353233017444
393,45.78103479589315
394,68.11503508578897
395,92.3857133748134
396,59.40950781657253
397,63.04389849509339
398,73.20007779138548
399,93.1217352694662
400,32.9705800701683
401,71.9670314691415
402,94.78130941061384
403,92.18137505283346
404,65.61703303541861
405,94.73956158002683
406,42.951815092609095
407,45.363752002033166
408,51.260724532699335
409,71.96963994103152
410,38.54060498185755
411,98.34510380525857
412,50.144937170348385
413,49.28789991219377
414,65.6956240854666
415,53.02578097606473
416,62.063463760575125
417,43.848702255746446
418,83.71814218979014
419,42.86953509340599
420,31.406959323875707
421,64.8468686889297
422,58.227784975318606
423,99.05753045549523
424,92.53201279691305
425,63.55730174266615
426,91.89941311397303
427,87.53273923912772
428,41.89441001226355
429,93.50761961743717
430,81.40212572941205
431,83.15106791503275
432,85.923794006448
433,33.240814602646125
434,58.64482147242933
435,43.53060628578858
436,72.60843254357947
437,41.52110037057054
438,73.58370008263313
439,64.142469301741
440,46.41372702045932
441,56.41797538918839
442,69.2648926820705
443,39.22392234999547
444,51.356693225517375
445,97.28488870808384
446,88.91862082659937
447,74.4949370338685
448,70.78707313470431
449,36.83695033801399
450,84.37422718134442
451,85.22656586637473
452,80.16830888521535
453,57.29728715783082
454,59.011111182289454
455,88.44874603562174
456,49.54802989841818
457,53.20104573220618
458,86.537868800036
459,99.4744548674674
460,60.2135181844521
461,72.28338188966468
462,41.84629102968073
463,84.4830201779537
464,83.49341205013764
465,92.51307012179115
466,68.68486658288508
467,37.44390039377983
468,40.67483271529635
469,87.45182511650306
470,60.28324735895716
471,77.43848186626971
472,84.08423774916858
473,96.8398788004327
474,35.89357008992261
475,64.97396261015726
476,40.28544247953116
477,51.55812821776238
478,82.10360655327915
479,58.06520109215173
480,56.988782821445625
481,53.977533246503725
482,41.89058789208694
483,37.984036609490445
484,55.69900261702876
485,86.60495985168828
486,74.37788178612615
487,64.11903479671031
488,74.8629526983284
489,33.02271377576092
490,99.92716510757882
491,38.62861307144106
492,70.53507089458752
493,80.68278986570422
494,56.689019021115925
495,95.22231139940341
496,78.41013652020551
497,67.73150024114321
498,49.46461486689498
499,60.82633734555901
500,91.89362581859896
501,79.91063083458158
502,75.57738374440058
503,48.38288345321759
504,67.7850104504582
505,36.0977907063987
506,53.070650865316495
507,45.99006076002447
508,80.67346666924496
509,75.51555700233337
510,87.57713617741865
511,98.93608843736814
512,95.68678397595235
513,81.9228404517321
514,73.68981367620553
515,35.772819428458675
516,65.17274731480576
517,93.69605786250332
518,39.843652227828606
519,60.12227586406479
520,81.21177924408059
521,37.26126738919421
522,60.56845678168871
523,31.230078501509745
524,83.48334966033994
525,91.4546547023888
526,69.46279469531771
527,84.89307531393183
528,66.41604714100887
529,56.688517574996055
530,91.36360428890224
531,59.41309599393996
532,39.00444876313061
533,52.17120456711079
534,79.72952765209402
535,84.47105846194638
536,81.6101533456235
537,35.69077610288036
538,49.634064500072284
539,31.639796116003538
540,42.21680421132245
541,68.10788960691407
542,45.34578489945173
543,48.07974365932884
544,70.68768861257227
545,64.73647617980888
546,44.12844906467409
547,55.30952114856559
548,64.8551764806208
549,38.77193867715769
550,85.15026622283901
551,96.94109490407328
552,85.88722614183185
553,65.98290282217792
554,80.17863752362828
555,66.08697404053882
556,37.3524374514925
557,95.3644260998559
558,41.19855621878905
559,76.17354071662089
560,31.91944711086458
561,95.73527882862915
562,59.17423454832304
563,39.67787212863246
564,99.23442570677982
565,95.96101944422263
566,79.29274307665924
567,35.638220538418594
568,37.59792574636555
569,46.49976526077184
570,54.05257836682062
571,48.97578649203238
572,91.05450858957197
573,67.97019794431436
574,95.60416939277921
575,35.52884769222543
576,73.47123222390312
577,56.52319904409349
578,84.93995494970106
579,55.92088430857752
580,32.203703456715864
581,47.48801984453709
582,99.37328374323596
583,92.07548121464362
584,93.96736331744395
585,32.94087238841762
586,45.30139594642536
587,39.63799401162562
588,33.2477958695945
589,95.931127630111
590,59.34659087355175
591,38.979839923065484
592,54.700841257521944
593,75.89401661277407
594,55.21426564291332
595,39.60934786611817
596,71.14531131019675
597,61.0064262701069
598,97.33306614287916
599,95.07449829872503
600,74.49507400114008
601,69.52561757816008
602,90.30801887267813
603,34.77407553477747
604,91.23915204169299
605,61.47028463307032
606,80.04800033355349
607,60.757593129505814
608,39.04650095108827
609,61.72674350339059
610,91.36705526054956
611,51.890573166113015
612,76.649138528273
613,31.91099814683933
614,82.02237622056148
615,97.50606116463689
616,66.53374583716335
617,49.41563445413002
618,79.94906305404977
619,73.84890763826635
620,40.516871402214505
621,82.73562297387818
622,95.97385879833625
623,86.58303609354718
624,80.05571748924764
625,66.74867507666065
626,98.65169692430707
627,81.15214961814183
628,42.59737740330846
629,39.488187001301725
630,87.96491597756602
631,70.79085386768806
632,85.50336705092398
633,49.55251979029448
634,44.87863878985525
635,33.990903579313226
636,83.83410204069503
637,70.97378796138184
638,58.783788194069
639,79.0896856976561
640,48.650962969307926
641,91.99515387236814
642,75.21924380368748
643,48.73280001286389
644,30.90237520659805
645,97.0552625286374
646,86.00504917985315
647,59.18239537022335
648,53.973590937134674
649,51.89544073877342
650,64.8935865549501
651,96.87673550172616
652,52.71547743706013
653,46.223004786724076
654,83.61404563182064
655,55.643499414849884
656,92.90237265058525
657,63.891177996859426
658,41.48377568148379
659,66.30781764337186
660,48.85172680848703
661,57.711056239458884
662,41.09292402820749
663,83.26779043131756
664,87.26423924062708
665,99.96442581048606
666,60.21974175406598
667,50.80982809861
668,74.36009353367135
669,55.10306578791037
670,77.14686853539507
671,41.13281879513384
672,75.18579361508458
673,81.28856573531101
674,87.2175478914535
675,42.835563929753675
676,31.082393556309977
677,71.16160903481656
678,94.78032874375569
679,37.802424207364496
680,64.68250882921765
681,70.84617434976943
682,88.99935488109372
683,90.87450763337962
684,34.37892220205139
685,97.84139859936725
686,38.2203418589747
687,43.01394135609529
688,65.9855522861701
689,90.50682177909673
690,56.28168355995318
691,58.474744624070844
692,47.45261399830001
693,40.12857208349008
694,34.60600361327238
695,33.77527132666782
696,34.1582242450382
697,76.06629569924281
698,63.16964852839984
699,88.83649279805985
700,31.208857619760135
701,68.95643241808449
702,75.37363426149122
703,96.7339855486225
704,94.7993769044087
705,48.680784268652374
706,87.21724221111062
707,87.38099013774156
708,66.87871446252709
709,97.07700300651635
710,58.57478702022648
711,98.390791286907
712,99.3623882755276
713,89.3701741397267
714,55.17736371797017
715,39.118726234705434
716,34.905310607304656
717,42.42817244030259
718,63.80211460013391
719,86.89890426760871
720,34.97700588178568
721,34.75192490790676
722,65.60745828040046
723,30.721118138559824
724,59.77183716838556
725,46.87093816498654
726,56.02837863818258
727,90.56990178104097
728,71.45924360994853
729,86.84023264526844
730,81.09137717145074
731,82.72265384779527
732,88.23258557088263
733,92.77092995797592
734,85.9619713339091
735,96.64452056128545
736,94.1878062063916
737,37.88994215436261
738,89.65026671499629
739,48.59967294983312
740,40.09164066439107
741,33.820126683135875
742,73.46968886438245
743,78.13188406430788
744,96.52525125297822
745,99.38826757621135
746,55.03230476533835
747,39.52686587142008
748,38.197151700124074
749,73.49295359364228
750,80.88595172372746
751,60.15618846284994
752,46.1532733206916
753,80.03069911138806
754,98.84112486724837
755,30.506387727670337
756,99.52157921570371
757,89.4662999157359
758,40.354672246661174
759,74.82185486999381
760,45.099706369569674
761,45.409268943861036
762,62.3770728380636
763,90.39639620410082
764,57.5578946109416
765,65.27516951154499
766,31.681420103268024
767,53.02327160750321
768,74.98803850489502
769,41.459728555110786
770,78.84493333778798
771,40.02995467768872
772,96.77591420436728
773,53.00287202925475
774,63.940178413358076
775,99.95252810175951
776,59.56518160493874
777,38.57013076975902
778,98.18145479782238
779,78.92056321298894
780,38.517138331688166
781,73.43282721476035
782,97.77544000077562
783,35.69295360115218
784,69.6887448405576
785,75.05661127226239
786,58.418495790535275
787,65.92113746003821
788,34.73997896969733
789,36.73588466120848
790,64.16958245495837
791,94.16038502365726
792,38.612420781895075
793,74.25816634560078
794,79.71238968945974
795,39.842675995626365
796,47.14427658338319
797,93.51260018235664
798,80.25783661277967
799,89.84710507204738
800,44.160514504143606
801,95.64769442105091
802,35.12741763849942
803,73.71788270994986
804,80.59525392808177
805,59.09992713236815
806,38.28660138113891
807,52.45487005084682
808,92.61495273915254
809,36.85905843282566
810,99.23148253577932
811,92.99878779258361
812,96.71545262990362
813,56.244135241131445
814,69.33830642756067
815,87.72853679075183
816,88.20097777916766
817,75.7020471867877
818,65.98244328522776
819,91.73589316063783
820,55.981579376651375
821,42.62289555414773
822,43.63660897513363
823,32.43874852113844
824,85.2869738443872
825,81.9868115555075
826,55.149515727095775
827,90.67989791953298
828,42.44152737332089
829,92.85910087704625
830,49.05070487642311
831,64.05168966426906
832,95.91214910054288
833,79.37078754154645
834,46.054680553821925
835,46.20210868650793
836,97.25572051632483
837,34.990563962943185
838,53.16587997874694
839,71.52604092946183
840,94.31228248757246
841,61.54879350750335
842,83.82332289232149
843,52.335388220596094
844,74.48453555739445
845,38.010033313421665
846,89.17231647196179
847,32.781874137386595
848,50.43105221259325
849,64.89354526718222
850,30.34611144710943
851,89.99710732178485
852,80.89080175580125
853,38.391683594114085
854,57.81038497656833
855,97.22585755340313
856,30.89837534787218
857,36.47359743093503
858,50.07635988865787
859,40.07337848453669
860,55.8274193709387
861,63.75038837679097
862,87.74941758092085
863,40.53336315379217
864,33.27712035781297
865,54.57485763982007
866,41.197357117884394
867,74.47077322945503
868,50.00072225656787
869,65.00944964430653
870,48.738040050950914
871,45.96347766021805
872,43.133523446041224
873,83.02840370642288
874,46.34975905930975
875,53.59084990744712
876,98.07849626413406
877,91.6327558746747
878,36.0736495838464
879,84.91807220023017
880,45.74674458687198
881,90.61282384361814
882,78.27383130064214
883,35.66825316412549
884,90.35985226267023
885,71.24307530896509
886,66.24895805475207
887,93.72593287447071
888,43.10375521352769
889,84.74943314266156
890,63.191842668632994
891,98.86300970539702
892,44.074135248901705
893,50.85088750453363
894,47.18777407039522
895,71.26912256047478
896,89.48308836480541
897,30.96922346077155
898,44.73395794664932
899,81.68101500724927
900,59.645117898734334
901,41.16723621894502
902,46.70951951919218
903,39.265528129792635
904,64.71628277388106
905,60.12718717536907
906,97.36909066274089
907,34.05225533753277
908,83.17395828577182
909,86.7972612156367
910,93.94204052778846
911,40.687612067834465
912,32.91884666229575
913,77.22067502852082
914,54.62672361923444
915,67.00513364701595
916,53.93574699278456
917,64.61554541684359
918,84.45692248554568
919,43.601642480872314
920,58.560930507007264
921,75.26579759440801
922,82.45797073462154
923,46.683707840277975
924,68.99031892938693
925,41.03087940948446
926,84.89744437414998
927,53.02216564473329
928,76.42635657669295
929,53.38013560389335
930,58.349047696433004
931,81.79834986828524
932,48.06756020054514
933,76.87545023632947
934,66.1454389159259
935,33.41957697185755
936,72.95578815230367
937,46.45245716185009
938,54.660347455495426
939,33.798353612904315
940,80.15215895074236
941,83.10275743710179
942,90.35875676839807
943,57.305695299639325
944,66.17250316796242
945,93.23372509732225
946,65.24339081034204
947,82.88161510414368
948,78.57373290438622
949,33.73118917990358
950,30.597671101810636
951,88.17650838664352
952,50.91940781014875
953,57.72370381854009
954,78.31191029559048
955,46.2027460979612
956,80.85385872668449
957,64.19485813547949
958,91.16158416782251
959,92.85834710649657
960,43.3038924997436
961,74.40592337873466
962,70.67935797291821
963,35.61908307820537
964,89.30998553757803
965,42.81010015616278
966,64.06350346568385
967,76.91652697446912
968,83.37148902658917
969,65.53526321622452
970,88.9692243584166
971,82.06711367215459
972,70.53477088898363
973,38.486378456178386
974,52.94424971136711
975,39.042738351626156
976,91.39608990282997
977,64.11197911264321
978,89.22627738960077
979,63.53671311910873
980,78.47385817916917
981,96.98302022562127
982,99.104989648592
983,32.73646622057007
984,45.44214346268211
985,35.69557713929887
986,38.85190788341072
987,78.24664211374679
988,99.32533201516127
989,92.0928394012273
990,34.89968806272536
991,54.083121427255875
992,44.820370076273576
993,60.1869287314155
994,78.55679254190659
995,60.54303947299054
996,72.63223361510099
997,51.49630056100465
998,32.474195860995
999,82.72737053781185
1000,91.99379994783818
1001,47.779550165958234
1002,60.39420065323541
1003,49.734866789423286
1004,93.09946180593018
1005,49.12414746371933
1006,61.29438516944569
1007,93.64098544366686
1008,77.41381725935337
1009,50.98689646867312
1010,95.58225752634128
1011,63.7400367636566
1012,37.865424771342795
1013,56.29416208731895
1014,33.456835594432484
1015,98.41932965522234
1016,67.56270550681629
1017,79.85021196518355
1018,49.04390776388181
1019,46.388272639020684
1020,59.17720534447497
1021,57.80013419573791
1022,85.94933627695141
1023,42.84967041204647
1024,52.82889482468705
1025,94.88993154561285
1026,82.10546774138457
1027,87.5710228109029
1028,44.43591003948607
1029,83.44841571402637
1030,80.33733466789754
1031,43.429048915794205
1032,77.52186267546503
1033,49.50787791107621
1034,63.392792476980645
1035,74.73766542546153
1036,69.13381760264643
1037,51.88253311937072
1038,59.939525943000696
1039,71.0560483646883
1040,41.08991109187079
1041,40.60883047723019
1042,67.902049538479
1043,37.59751988264825
1044,83.7849002792901
1045,90.4587413781183
1046,53.47309148469821
1047,75.43684711138187
1048,86.1062606302022
1049,57.08032161005674
1050,93.14981332712185
1051,66.38855011503298
1052,39.2852058300177
1053,74.0825524223164
1054,98.91681618344505
1055,89.89394301218343
1056,99.14090381806126
1057,30.170157200537748
1058,31.379001297446052
1059,50.575015306784735
1060,97.42809598272855
1061,97.6225284745061
1062,87.59816504577769
1063,50.63367274577224
1064,93.47237443400132
1065,80.06446392460188
1066,93.56293559715155
1067,71.75407885634684
1068,72.12417010235694
1069,55.75208259659317
1070,98.97615386717166
1071,70.51028768090995
1072,55.671454945171114
1073,98.57180573953201
1074,45.06772519433391
1075,82.99805197496553
1076,64.69413764089447
1077,71.21125324292802
1078,94.49761530172688
1079,35.54363460374731
1080,86.87467970006108
1081,62.36432085423927
1082,91.32764034666423
1083,75.1731183657381
1084,84.808206583138
1085,44.498859383498605
1086,38.94309663737079
1087,60.30645196835955
1088,32.5808149144352
1089,41.38369937451997
1090,46.32528564251952
1091,34.038529188039576
1092,64.34736886453943
1093,64.70558316438347
1094,72.73026752176702
1095,54.72252353954947
1096,96.60824342861234
1097,72.0680849092993
1098,58.73561671424389
1099,78.25871232853756
1100,52.94107310149623
1101,73.73988795044178
1102,88.95097871726834
1103,38.20698818909369
1104,63.24288856031167
1105,61.55249312730572
1106,88.87122576559499
1107,48.223693581904556
1108,36.493622931167
1109,84.2607582930182
1110,52.42991393022449
1111,71.14538107141509
1112,72.77062689749336
1113,85.33233539842558
1114,53.33153015089267
1115,71.5624035840791
1116,32.531338746917164
1117,34.454231350743015
1118,47.624548276088746
1119,68.34004740033762
1120,30.9094199166055
1121,70.03942965668861
1122,87.92450236856057
1123,91.36207973387832
1124,67.63919607134447
1125,97.11534522347691
1126,98.8392863866643
1127,39.80406487361161
1128,63.24079196917177
1129,31.923558765417738
1130,88.94875743682259
1131,39.692722556661195
1132,33.95906184030298
1133,81.59994014117481
1134,78.03211582002831
1135,45.15462477630442
1136,82.44101568695555
1137,34.92946379369737
1138,89.31377892079496
1139,65.43942634952785
1140,86.5146375809635
1141,93.11705429533922
1142,39.341121773603064
1143,53.714510018757124
1144,42.29698153427286
1145,81.4499287887133
1146,82.23102943656717
1147,33.858744400174515
1148,97.5725710337598
1149,43.20565907217071
1150,55.54240489533701
1151,85.35689847461336
1152,63.166096198582714
1153,45.57600204681198
1154,82.4846868819142
1155,70.54535383918112
1156,43.54384812471349
1157,66.45485670881854
1158,88.58008306134911
1159,56.14336229070726
1160,33.1505649677186
1161,41.04370697395849
1162,93.61264561936581
1163,69.07862540038545
1164,95.71157370463622
1165,85.70844464516077
1166,82.02520261855446
1167,33.10808743425669
1168,75.15736089199208
1169,31.806892415873996
1170,73.95392825950128
1171,39.694763762578376
1172,66.70691085680343
1173,60.44014462996023
1174,79.82103072283527
1175,89.15123626208661
1176,89.72509434633953
1177,63.60285097835241
1178,34.236510069361245
1179,70.19269311193203
1180,53.78316225622255
1181,58.72222127101938
1182,62.482741597172165
1183,71.40312937613342
1184,92.1193078788703
1185,50.3291073011536
1186,78.79572407427979
1187,53.84052618719633
1188,67.1837157836872
1189,57.3977623309086
1190,31.268947523344462
1191,73.98351804540422
1192,73.34088662502167
1193,82.78429567713162
1194,49.82347153170413
1195,94.93881370689371
1196,62.706167179712644
1197,46.68531888896034
1198,85.69353742434858
1199,94.12436088984833
1200,47.253913991026735
1201,86.28264653766296
1202,62.354241593164836
1203,56.36282313489015
1204,95.06137487061578
1205,75.07772739408583
1206,49.88125074375823
1207,84.23009716975591
1208,36.634905820978226
1209,78.59755336247639
1210,78.64899948766386
1211,97.8679699214905
1212,70.45145673552096
1213,30.284260773599964
1214,96.00356850449373
1215,81.62707026005536
1216,52.429548743526595
1217,57.282739267366026
1218,88.12958620424683
1219,67.20368233563762
1220,82.94804795408382
1221,60.45054039841919
1222,58.323167956920834
1223,85.19885869826174
1224,33.200515085287485
1225,94.375151402982
1226,47.26132301486285
1227,40.798705528004675
1228,36.847308060868016
1229,65.34217791892709
1230,50.28810655162127
1231,82.31055154948154
1232,70.46900962922045
1233,84.52590630556286
1234,67.51324646459003
1235,75.30085026006559
1236,49.795707987481364
1237,93.29654437738773
1238,64.21118752831367
1239,41.04420212030524
1240,73.36168496543769
1241,62.412855524293484
1242,69.43407445500455
1243,75.94396359443277
1244,64.55314757041684
1245,97.80704121259491
1246,45.975547414200776
1247,84.93663883906936
1248,83.25235643453556
1249,45.17558661987735
1250,65.9470130793106
1251,54.15597966687653
1252,51.18759830070352
1253,58.889417047591806
1254,76.13683147303621
1255,76.20029496341577
1256,46.52047182728904
1257,65.77909095265838
1258,98.37359052142914
1259,77.58247600932609
1260,96.02807596395203
1261,96.37099710381123
1262,47.75031430061608
1263,63.115233445346256
1264,56.96152911991678
1265,95.4238583350029
1266,85.60004220695608
1267,91.85026036676649
1268,62.96207827643945
1269,96.04799656485939
1270,30.034534947755688
1271,64.4679498260111
1272,46.151267732795404
1273,70.77750186667375
1274,93.32741610364951
1275,79.02987310314799
1276,97.88827353681053
1277,65.43167114145896
1278,77.6884260475658
1279,87.60136498327358
1280,81.36027921078629
1281,50.94610597540452
1282,90.91137864223407
1283,68.44550145169399
1284,94.34974730928218
1285,31.936359860925258
1286,66.89391554417352
1287,31.738318372614437
1288,54.34409121910497
1289,87.45362611866278
1290,59.11245584730095
1291,42.198259813985004
1292,82.07200345236342
1293,87.522704789626
1294,83.57686159843217
1295,31.414138333318682
1296,38.36562542343312
1297,86.3034109290723
1298,75.04448133024171
1299,60.364495051448806
1300,94.26744279229985
1301,56.9681020442879
1302,44.92744853806041
1303,83.12136852559368
1304,31.015633877784815
1305,33.63970428139906
1306,76.58200605335207
1307,38.5101255939336
1308,33.09559185845458
1309,55.70056061773919
1310,56.740484573196944
1311,31.270798342132544
1312,35.505578687046004
1313,77.36697276639357
1314,60.02228250503014
1315,57.06313481540997
1316,85.08986307909123
1317,98.28468219466475
1318,50.40662479716494
1319,46.11720113431732
1320,56.14745367945352
1321,37.12688266047321
1322,60.25618940506447
1323,91.22454795648854
1324,71.01706565491065
1325,36.220217426327494
1326,47.92359288701232
1327,41.04946117456999
1328,84.84267381046601
1329,98.33830766536767
1330,41.454108084613516
1331,88.59407611138289
1332,80.26433022357037
1333,45.05720969203165
1334,52.9944811339699
1335,65.18740074907393
1336,94.54538792976633
1337,54.287770590133526
1338,69.38830656565145
1339,56.5756517794589
1340,51.716301302846134
1341,41.85237439168162
1342,43.356340687039
1343,81.47589884713646
1344,72.02548310140422
1345,46.0059498326555
1346,85.19788830932686
1347,39.58460771855876
1348,30.917460068350934
1349,99.73803985606855
1350,43.198473232018145
1351,54.38455329481012
1352,34.35412587190626
1353,62.37287516371324
1354,78.760944598949
1355,76.98969404393408
1356,95.71942036876213
1357,91.64525355432389
1358,82.75534238876577
1359,83.79096384027756
1360,73.56989602375924
1361,49.549962674697916
1362,65.04322415717138
1363,79.7475553969483
